SrcId,Rank,StartTime,LastTime,Trans,Flgs,Seq,Dur,RunTime,IdleTime,Mean,StdDev,Sum,Min,Max,SrcMac,DstMac,SrcOui,DstOui,SrcAddr,DstAddr,Proto,Sport,Dport,sTos,dTos,sDSb,dDSb,sCo,dCo,sTtl,dTtl,sHops,dHops,sIpId,dIpId,sMpls,dMpls,AutoId,sAS,dAS,iAS,Cause,NStrok,sNStrok,dNStrok,TotPkts,SrcPkts,DstPkts,TotBytes,SrcBytes,DstBytes,TotAppByte,SAppBytes,DAppBytes,PCRatio,Load,SrcLoad,DstLoad,Loss,SrcLoss,DstLoss,pLoss,Retrans,SrcRetra,DstRetra,pRetran,SrcGap,DstGap,Rate,SrcRate,DstRate,Dir,SIntPkt,SIntDist,SIntPktAct,SIntActDist,SIntPktIdl,SIntIdlDist,DIntPkt,DIntDist,DIntPktAct,DIntActDist,DIntPktIdl,DIntIdlDist,SrcJitter,SrcJitAct,DstJitter,DstJitAct,State,Label,srcUdata,dstUdata,SrcWin,DstWin,sVlan,dVlan,sVid,dVid,sVpri,dVpri,SRange,ERange,SrcTCPBase,DstTCPBase,TcpRtt,SynAck,AckDat,TcpOpt,Inode,Offset,sMeanPktSz,dMeanPktSz,sPktSz,sMaxPktSz,dPktSz,dMaxPktSz,sMinPktSz,dMinPktSz,dMinPktSz
0.0.0.0,,13:56:32.912370,13:56:32.911907,,          ,0,0.000463,,,,,,,,,,,,0,0,man,0,0,,,,,,,,,,,,,,,0,,,,Start,,,,0,0,0,0,0,0,0,0,0,,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,STA,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,,,,,,,
0.0.0.0,14,19:00:10.000952,19:00:10.000952,0,          ,14,0.000000,0.000000,1675450624.000000,0.000000,0.000000,0.000000,,,,,,,85.204.116.214,100.0.0.1,tcp,41373,http-alt,,,,,,,,,,,,,,,0,,,,Start,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,2884,0.000000,0.000000,,,,,,,
0.0.0.0,15,19:00:12.001258,19:00:12.001258,0,          ,15,0.000000,0.000000,1675450624.000000,0.000000,0.000000,0.000000,,,,,,,85.204.116.214,100.0.0.2,tcp,10419,http-alt,,,,,,,,,,,,,,,0,,,,Start,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,3096,0.000000,0.000000,,,,,,,
0.0.0.0,16,19:00:19.001360,19:00:19.001360,0,          ,16,0.000000,0.000000,1675450624.000000,0.000000,0.000000,0.000000,,,,,,,85.204.116.214,100.0.0.3,tcp,29936,http-alt,,,,,,,,,,,,,,,0,,,,Start,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,3308,0.000000,0.000000,,,,,,,
0.0.0.0,17,19:00:19.001360,19:00:19.001360,0,          ,17,0.000000,0.000000,1675450624.000000,0.000000,0.000000,0.000000,,,,,,,85.204.116.214,100.0.0.3,tcp,11699,http-alt,,,,,,,,,,,,,,,0,,,,Start,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,3520,0.000000,0.000000,,,,,,,
0.0.0.0,18,19:00:36.002220,19:00:36.002220,0,          ,18,0.000000,0.000000,1675450624.000000,0.000000,0.000000,0.000000,,,,,,,85.204.116.214,100.0.0.1,tcp,41231,http-alt,,,,,,,,,,,,,,,0,,,,Start,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,3732,0.000000,0.000000,,,,,,,
0.0.0.0,19,19:00:40.002526,19:00:40.002526,0,          ,19,0.000000,0.000000,1675450624.000000,0.000000,0.000000,0.000000,,,,,,,85.204.116.214,100.0.0.2,tcp,22211,http-alt,,,,,,,,,,,,,,,0,,,,Start,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,3944,0.000000,0.000000,,,,,,,
0.0.0.0,20,19:01:04.000628,19:01:04.000628,0,          ,20,0.000000,0.000000,1675450624.000000,0.000000,0.000000,0.000000,,,,,,,85.204.116.214,100.0.0.1,tcp,18050,http-alt,,,,,,,,,,,,,,,0,,,,Start,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,4156,0.000000,0.000000,,,,,,,
0.0.0.0,21,19:01:04.000628,19:01:04.000628,0,          ,21,0.000000,0.000000,1675450624.000000,0.000000,0.000000,0.000000,,,,,,,85.204.116.214,100.0.0.2,tcp,45897,http-alt,,,,,,,,,,,,,,,0,,,,Start,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,4368,0.000000,0.000000,,,,,,,
0.0.0.0,22,19:01:04.000628,19:01:04.000628,0,          ,22,0.000000,0.000000,1675450624.000000,0.000000,0.000000,0.000000,,,,,,,85.204.116.214,100.0.0.3,tcp,27720,http-alt,,,,,,,,,,,,,,,0,,,,Start,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,4580,0.000000,0.000000,,,,,,,
0.0.0.0,23,19:01:15.002764,19:01:15.002764,0,          ,23,0.000000,0.000000,1675450624.000000,0.000000,0.000000,0.000000,,,,,,,85.204.116.214,100.0.0.3,tcp,20406,http-alt,,,,,,,,,,,,,,,0,,,,Start,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,4792,0.000000,0.000000,,,,,,,
0.0.0.0,24,19:01:16.003624,19:01:16.003624,0,          ,24,0.000000,0.000000,1675450624.000000,0.000000,0.000000,0.000000,,,,,,,85.204.116.214,100.0.0.1,tcp,51999,http-alt,,,,,,,,,,,,,,,0,,,,Start,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,5004,0.000000,0.000000,,,,,,,
0.0.0.0,25,19:01:19.003930,19:01:19.003930,0,          ,25,0.000000,0.000000,1675450624.000000,0.000000,0.000000,0.000000,,,,,,,85.204.116.214,100.0.0.3,tcp,26188,http-alt,,,,,,,,,,,,,,,0,,,,Start,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,5216,0.000000,0.000000,,,,,,,
0.0.0.0,26,19:01:24.004790,19:01:24.004790,0,          ,26,0.000000,0.000000,1675450624.000000,0.000000,0.000000,0.000000,,,,,,,85.204.116.214,100.0.0.2,tcp,23010,http-alt,,,,,,,,,,,,,,,0,,,,Start,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,5428,0.000000,0.000000,,,,,,,
0.0.0.0,27,19:01:30.004892,19:01:30.004892,0,          ,27,0.000000,0.000000,1675450624.000000,0.000000,0.000000,0.000000,,,,,,,85.204.116.214,100.0.0.2,tcp,56075,http-alt,,,,,,,,,,,,,,,0,,,,Start,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,5640,0.000000,0.000000,,,,,,,
0.0.0.0,28,19:01:42.004994,19:01:42.004994,0,          ,28,0.000000,0.000000,1675450624.000000,0.000000,0.000000,0.000000,,,,,,,85.204.116.214,100.0.0.3,tcp,28745,http-alt,,,,,,,,,,,,,,,0,,,,Start,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,5852,0.000000,0.000000,,,,,,,
0.0.0.0,29,19:02:06.005854,19:02:06.005854,0,          ,29,0.000000,0.000000,1675450624.000000,0.000000,0.000000,0.000000,,,,,,,85.204.116.214,100.0.0.1,tcp,34873,http-alt,,,,,,,,,,,,,,,0,,,,Start,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,6064,0.000000,0.000000,,,,,,,
0.0.0.0,30,19:02:30.351022,19:02:30.351022,1,   *      ,30,0.000000,0.000000,1675450624.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,179.43.160.234,85.204.116.214,tcp,55746,9001,0,0,cs0,cs0,,,64,64,0,0,0x0000,0x0000,,,0,,,,Start,,,,17,9,8,10014,4742,5272,0,0,0,-0.000000,0.000000,0.000000,0.000000,10,4,6,37.037037,0,0,0,0.000000,0,0,0.000000,0.000000,0.000000,   ->,,,,,,,,,,,,,,,,,CON,,,,355,119,,,,,,,,,1,1,0.000000,0.000000,0.000000,,,6276,526.888916,659.000000,,,,,,,
0.0.0.0,31,19:02:31.351330,19:02:31.351330,1,   *      ,31,0.000000,0.000000,1675450624.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,179.43.160.234,85.204.116.214,tcp,16138,9001,0,0,cs0,cs0,,,64,64,0,0,0x0000,0x0000,,,0,,,,Start,,,,15,8,7,7878,3674,4204,0,0,0,-0.000000,0.000000,0.000000,0.000000,9,4,5,37.500000,0,0,0,0.000000,0,0,0.000000,0.000000,0.000000,   ->,,,,,,,,,,,,,,,,,CON,,,,355,119,,,,,,,,,1,1,0.000000,0.000000,0.000000,,,6488,459.250000,600.571411,,,,,,,
0.0.0.0,32,19:02:31.439396,19:02:31.439396,772,          ,32,0.000000,0.000000,1675450624.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,185.82.127.11,85.204.116.214,tcp,35291,9001,,,,,,,,,,,,,,,0,,,,Start,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,6700,0.000000,0.000000,,,,,,,
0.0.0.0,33,19:02:31.577514,19:02:31.577514,1,          ,33,0.000000,0.000000,1675450624.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,85.204.116.214,100.0.0.1,tcp,39213,http-alt,,,,,,,,,,,,,,,0,,,,Error,,,,0,0,0,0,0,0,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,ERR,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,6912,0.000000,0.000000,,,,,,,
0.0.0.0,34,19:02:31.577514,19:02:31.577514,0,          ,34,0.000000,0.000000,1675450624.000000,0.000000,0.000000,0.000000,,,,,,,85.204.116.214,100.0.0.2,tcp,60757,http-alt,,,,,,,,,,,,,,,0,,,,Start,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,7124,0.000000,0.000000,,,,,,,
0.0.0.0,35,19:02:31.577514,19:02:31.577514,1,   s      ,35,0.000000,0.000000,1675450624.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,85.204.116.214,100.0.0.3,tcp,12993,http-alt,0,0,cs0,cs0,,,64,64,0,0,0x0000,0x0000,,,0,,,,Start,,,,13,7,6,3818,3460,358,0,0,0,-0.000000,0.000000,0.000000,0.000000,2,2,0,13.333333,0,0,0,0.000000,0,0,0.000000,0.000000,0.000000,   ->,,,,,,,,,,,,,,,,,FIN,,,,416,416,,,,,,,,,1,1,0.066620,0.066620,0.000000,,,7336,494.285706,59.666668,,,,,,,
0.0.0.0,36,19:02:42.039638,19:02:42.039638,0,          ,36,0.000000,0.000000,1675450624.000000,0.000000,0.000000,0.000000,,,,,,,100.0.0.3,85.204.116.214,tcp,25997,9001,,,,,,,,,,,,,,,0,,,,Start,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,7548,0.000000,0.000000,,,,,,,
0.0.0.0,37,19:02:42.040042,19:02:42.040042,0,          ,37,0.000000,0.000000,1675450624.000000,0.000000,0.000000,0.000000,,,,,,,100.0.0.1,85.204.116.214,tcp,50308,9001,,,,,,,,,,,,,,,0,,,,Start,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,7760,0.000000,0.000000,,,,,,,
0.0.0.0,38,19:02:42.051047,19:02:42.051047,0,          ,38,0.000000,0.000000,1675450624.000000,0.000000,0.000000,0.000000,,,,,,,100.0.0.2,85.204.116.214,tcp,53166,9001,,,,,,,,,,,,,,,0,,,,Start,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,7972,0.000000,0.000000,,,,,,,
0.0.0.0,39,19:03:02.485423,19:03:02.485423,0,          ,39,0.000000,0.000000,1675450624.000000,0.000000,0.000000,0.000000,,,,,,,91.219.28.211,85.204.116.214,tcp,35172,9001,,,,,,,,,,,,,,,0,,,,Start,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,8184,0.000000,0.000000,,,,,,,
0.0.0.0,40,19:03:02.562280,19:03:02.562280,1,   *      ,32,0.000000,0.000000,1675450624.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,185.82.127.11,85.204.116.214,tcp,35291,9001,0,0,cs0,cs0,,,64,64,0,0,0x0000,0x0000,,,0,,,,Status,,,,376,345,31,410514,406058,4456,0,0,0,-0.000000,0.000000,0.000000,0.000000,345,339,6,47.850208,0,0,0,0.000000,0,0,0.000000,0.000000,0.000000,   ->,,,,,,,,,,,,,,,,,CON,,,,416,416,,,,,,,,,1465,1465,0.000000,0.000000,0.000000,,,8404,1176.979736,143.741928,,,,,,,
0.0.0.0,41,19:03:02.683124,19:03:02.683124,0,          ,40,0.000000,0.000000,1675450624.000000,0.000000,0.000000,0.000000,,,,,,,85.204.116.214,100.0.0.2,tcp,16324,9001,,,,,,,,,,,,,,,0,,,,Start,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,8624,0.000000,0.000000,,,,,,,
0.0.0.0,42,19:03:02.800740,19:03:02.800740,0,          ,41,0.000000,0.000000,1675450624.000000,0.000000,0.000000,0.000000,,,,,,,85.204.116.214,100.0.0.1,tcp,56540,9001,,,,,,,,,,,,,,,0,,,,Start,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,8844,0.000000,0.000000,,,,,,,
0.0.0.0,43,19:03:02.858057,19:03:02.858057,1,   *      ,42,0.000000,0.000000,1675450624.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,85.204.116.214,100.0.0.3,tcp,11483,9001,0,0,cs0,cs0,,,64,64,0,0,0x0000,0x0000,,,0,,,,Start,,,,127,111,16,141799,137222,4577,0,0,0,-0.000000,0.000000,0.000000,0.000000,111,106,5,46.638655,0,0,0,0.000000,0,0,0.000000,0.000000,0.000000,   ->,,,,,,,,,,,,,,,,,CON,,,,416,416,,,,,,,,,1,1,0.066620,0.066620,0.000000,,,9064,1236.234253,286.062500,,,,,,,
0.0.0.0,44,19:03:03.863998,19:03:03.863998,0,          ,43,0.000000,0.000000,1675450624.000000,0.000000,0.000000,0.000000,,,,,,,85.204.116.214,100.0.0.3,tcp,40420,9001,,,,,,,,,,,,,,,0,,,,Start,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,9284,0.000000,0.000000,,,,,,,
