timestamp,source_ip,destination_ip,domain,resource
1679339702,102.0.0.10,101.0.0.10,evil.dne,/resource1.html
1679339702,102.0.0.10,101.0.0.10,evil.dne,/resource1.html
1679339702,102.0.0.10,101.0.0.10,evil.dne,/resource1.html
1679339703,102.0.0.10,101.0.0.10,evil.dne,/resource1.html
1679339703,102.0.0.10,101.0.0.10,evil.dne,/resource1.html
1679339703,102.0.0.10,101.0.0.10,evil.dne,/resource1.html
1679339739,102.0.0.10,101.0.0.10,evil.dne,/resource1.html
1679339775,102.0.0.10,101.0.0.20,mmechocaptiveportal.com,/
1679339906,102.0.0.10,101.0.0.20,rocket-cdn.com,/
1679339978,102.0.0.10,101.0.0.20,3gppnetwork.org,/
1679340071,102.0.0.10,101.0.0.20,dropbox.com,/
1679340172,102.0.0.10,101.0.0.20,nintendo.net,/
1679340256,102.0.0.10,101.0.0.20,gstatic.com,/
1679340376,102.0.0.10,101.0.0.20,miui.com,/
1679340428,102.0.0.10,101.0.0.20,ibytedtos.com,/
1679340538,102.0.0.10,101.0.0.20,technoratimedia.com,/
1679340592,102.0.0.10,101.0.0.20,live.com,/
1679340745,102.0.0.10,101.0.0.20,whatsapp.net,/
1679340788,102.0.0.10,101.0.0.20,msftncsi.com,/
1679340898,102.0.0.10,101.0.0.20,nist.gov,/
1679340925,102.0.0.10,101.0.0.20,kwai-pro.com,/
1679341004,102.0.0.10,101.0.0.20,app-measurement.com,/
1679341105,102.0.0.10,101.0.0.20,worldfcdn2.com,/
1679341148,102.0.0.10,101.0.0.20,edgesuite.net,/
1679341264,102.0.0.10,101.0.0.20,a-mo.net,/
1679341309,102.0.0.10,101.0.0.20,creativecdn.com,/
1679341441,102.0.0.10,101.0.0.20,criteo.net,/
1679341530,102.0.0.10,101.0.0.20,s-onetag.com,/
1679341604,102.0.0.10,101.0.0.20,bing.com,/
1679341698,102.0.0.10,101.0.0.20,amazon.dev,/
1679341773,102.0.0.10,101.0.0.20,id5-sync.com,/
1679341871,102.0.0.10,101.0.0.20,3lift.com,/
1679342033,102.0.0.10,101.0.0.20,akamaized.net,/
1679342072,102.0.0.10,101.0.0.20,discordapp.com,/
1679342129,102.0.0.10,101.0.0.20,sitescout.com,/
1679342223,102.0.0.10,101.0.0.20,omtrdc.net,/
1679342359,102.0.0.10,101.0.0.20,cdn-apple.com,/
1679342407,102.0.0.10,101.0.0.20,jsdelivr.net,/
1679342517,102.0.0.10,101.0.0.20,3lift.com,/
1679342583,102.0.0.10,101.0.0.20,safebrowsing.apple,/
1679342675,102.0.0.10,101.0.0.20,kwai-pro.com,/
1679342823,102.0.0.10,101.0.0.20,b-msedge.net,/
1679342897,102.0.0.10,101.0.0.20,quantcount.com,/
1679342950,102.0.0.10,101.0.0.20,gstatic.com,/
1679343043,102.0.0.10,101.0.0.20,mzstatic.com,/
1679343166,102.0.0.10,101.0.0.20,hulu.com,/
1679343208,102.0.0.10,101.0.0.20,mozgcp.net,/
1679343331,102.0.0.10,101.0.0.20,akaquill.net,/
1679343422,102.0.0.10,101.0.0.20,ibytedtos.com,/
1679343455,102.0.0.10,101.0.0.20,kwai-pro.com,/
1679343558,102.0.0.10,101.0.0.20,surfshark.com,/
1679343668,102.0.0.10,101.0.0.20,adsco.re,/
1679343739,102.0.0.10,101.0.0.20,rings.solutions,/
1679343866,102.0.0.10,101.0.0.20,googletagservices.com,/
1679343970,102.0.0.10,101.0.0.20,sharethrough.com,/
1679344036,102.0.0.10,101.0.0.20,pandora.com,/
1679344146,102.0.0.10,101.0.0.20,ggpht.com,/
1679344244,102.0.0.10,101.0.0.20,fullstory.com,/
1679344292,102.0.0.10,101.0.0.20,xhcdn.com,/
1679344411,102.0.0.10,101.0.0.20,googleadservices.com,/
1679344447,102.0.0.10,101.0.0.20,typekit.net,/
1679344541,102.0.0.10,101.0.0.20,deepintent.com,/
1679344616,102.0.0.10,101.0.0.20,quantummetric.com,/
1679344701,102.0.0.10,101.0.0.20,firefox.com,/
1679344833,102.0.0.10,101.0.0.20,android.com,/
1679344936,102.0.0.10,101.0.0.20,amazon.dev,/
1679345067,102.0.0.10,101.0.0.20,ggpht.com,/
1679345123,102.0.0.10,101.0.0.20,mgid.com,/
1679345265,102.0.0.10,101.0.0.20,worldfcdn2.com,/
1679345329,102.0.0.10,101.0.0.20,atomile.com,/
1679345412,102.0.0.10,101.0.0.20,ctmail.com,/
1679345513,102.0.0.10,101.0.0.20,tiktokcdn.com,/
1679345568,102.0.0.10,101.0.0.20,gcdn.co,/
1679345690,102.0.0.10,101.0.0.20,godaddy.com,/
1679345774,102.0.0.10,101.0.0.20,apple.news,/
