timestamp,source_ip,destination_ip,domain,resource
1679430300,102.0.0.77,101.0.0.10,evil.dne,/resource15.html
1679430303,102.0.0.77,101.0.0.10,evil.dne,/resource15.html
1679430303,102.0.0.77,101.0.0.10,evil.dne,/resource15.html
1679430303,102.0.0.77,101.0.0.10,evil.dne,/resource15.html
1679430307,102.0.0.77,101.0.0.10,evil.dne,/resource15.html
1679430311,102.0.0.77,101.0.0.10,evil.dne,/resource15.html
1679430311,102.0.0.77,101.0.0.10,evil.dne,/resource15.html
1679430312,102.0.0.77,101.0.0.10,evil.dne,/resource15.html
1679430315,102.0.0.77,101.0.0.10,evil.dne,/resource15.html
1679430316,102.0.0.77,101.0.0.10,evil.dne,/resource15.html
1679430319,102.0.0.77,101.0.0.10,evil.dne,/resource15.html
1679430322,102.0.0.77,101.0.0.10,evil.dne,/resource15.html
1679430322,102.0.0.77,101.0.0.10,evil.dne,/resource15.html
1679430323,102.0.0.77,101.0.0.10,evil.dne,/resource15.html
1679430323,102.0.0.77,101.0.0.10,evil.dne,/resource15.html
1679430323,102.0.0.77,101.0.0.10,evil.dne,/resource15.html
1679430323,102.0.0.77,101.0.0.10,evil.dne,/resource15.html
1679430323,102.0.0.77,101.0.0.10,evil.dne,/resource15.html
1679430331,102.0.0.77,101.0.0.10,evil.dne,/resource15.html
1679430331,102.0.0.77,101.0.0.10,evil.dne,/resource15.html
1679430336,102.0.0.77,101.0.0.10,evil.dne,/resource15.html
1679430338,102.0.0.77,101.0.0.10,evil.dne,/resource15.html
1679430340,102.0.0.77,101.0.0.20,isnssdk.com,/
1679430351,102.0.0.77,101.0.0.10,evil.dne,/resource15.html
1679430351,102.0.0.77,101.0.0.10,evil.dne,/resource15.html
1679430359,102.0.0.77,101.0.0.20,conviva.com,/
1679430403,102.0.0.77,101.0.0.20,bootstrapcdn.com,/
1679430414,102.0.0.77,101.0.0.10,evil.dne,/resource15.html
1679430415,102.0.0.77,101.0.0.10,evil.dne,/resource15.html
1679430445,102.0.0.77,101.0.0.20,quantummetric.com,/
1679430497,102.0.0.77,101.0.0.20,cnn.com,/
1679430533,102.0.0.77,101.0.0.20,onesignal.com,/
1679430572,102.0.0.77,101.0.0.20,ip-api.com,/
1679430608,102.0.0.77,101.0.0.20,youtube.com,/
1679430661,102.0.0.77,101.0.0.20,33across.com,/
1679430714,102.0.0.77,101.0.0.20,pki.goog,/
1679430756,102.0.0.77,101.0.0.20,mozilla.com,/
1679430802,102.0.0.77,101.0.0.20,doubleverify.com,/
1679430841,102.0.0.77,101.0.0.20,mediatek.com,/
1679430913,102.0.0.77,101.0.0.20,vivoglobal.com,/
1679430976,102.0.0.77,101.0.0.20,surfsharkstatus.com,/
1679431012,102.0.0.77,101.0.0.20,addthis.com,/
1679431066,102.0.0.77,101.0.0.20,omnitagjs.com,/
1679431113,102.0.0.77,101.0.0.20,emxdgt.com,/
1679431155,102.0.0.77,101.0.0.20,plex.tv,/
1679431205,102.0.0.77,101.0.0.20,innovid.com,/
1679431242,102.0.0.77,101.0.0.20,smaato.net,/
1679431303,102.0.0.77,101.0.0.20,ttvnw.net,/
1679431332,102.0.0.77,101.0.0.20,outlook.com,/
1679431386,102.0.0.77,101.0.0.20,adnxs.com,/
1679431445,102.0.0.77,101.0.0.20,btloader.com,/
1679431494,102.0.0.77,101.0.0.20,ibytedtos.com,/
1679431554,102.0.0.77,101.0.0.20,spo-msedge.net,/
1679431596,102.0.0.77,101.0.0.20,amazon-adsystem.com,/
1679431646,102.0.0.77,101.0.0.20,eset.com,/
1679431700,102.0.0.77,101.0.0.20,id5-sync.com,/
1679431758,102.0.0.77,101.0.0.20,algolia.net,/
1679431803,102.0.0.77,101.0.0.20,firetvcaptiveportal.com,/
1679431857,102.0.0.77,101.0.0.20,ipredictive.com,/
1679431913,102.0.0.77,101.0.0.20,msidentity.com,/
1679431950,102.0.0.77,101.0.0.20,isnssdk.com,/
1679431993,102.0.0.77,101.0.0.20,media.net,/
1679432044,102.0.0.77,101.0.0.20,sitescout.com,/
1679432100,102.0.0.77,101.0.0.20,ctmail.com,/
1679432151,102.0.0.77,101.0.0.20,meethue.com,/
1679432207,102.0.0.77,101.0.0.20,go-mpulse.net,/
1679432254,102.0.0.77,101.0.0.20,surfshark.com,/
1679432283,102.0.0.77,101.0.0.20,aniview.com,/
1679432313,102.0.0.77,101.0.0.20,flashtalking.com,/
1679432386,102.0.0.77,101.0.0.20,ntp.org,/
1679432422,102.0.0.77,101.0.0.20,avast.com,/
1679432462,102.0.0.77,101.0.0.20,s-onetag.com,/
