frame.number,frame.time,ip.src,ip.dst,ip.proto,frame.len
"1","Dec 31, 1969 19:00:04.000000000 EST","5.2.72.101","100.0.0.2","6","40"
"2","Dec 31, 1969 19:00:04.000000000 EST","5.2.72.101","100.0.0.3","6","40"
"3","Dec 31, 1969 19:00:04.000000000 EST","5.2.72.101","100.0.0.1","6","40"
"4","Dec 31, 1969 19:00:04.000000000 EST","5.2.72.101","100.0.0.2","6","40"
"5","Dec 31, 1969 19:00:04.000000000 EST","5.2.72.101","100.0.0.3","6","40"
"6","Dec 31, 1969 19:00:04.004668000 EST","100.0.0.2","5.2.72.101","6","40"
"7","Dec 31, 1969 19:00:04.004668000 EST","100.0.0.2","5.2.72.101","6","40"
"8","Dec 31, 1969 19:00:04.004668000 EST","5.2.72.101","100.0.0.2","6","198"
"9","Dec 31, 1969 19:00:04.004668000 EST","5.2.72.101","100.0.0.2","6","1500"
"10","Dec 31, 1969 19:00:04.004668000 EST","5.2.72.101","100.0.0.2","6","1500"
"11","Dec 31, 1969 19:00:04.009336000 EST","100.0.0.2","5.2.72.101","6","103"
"12","Dec 31, 1969 19:00:04.010336000 EST","100.0.0.2","5.2.72.101","6","40"
"13","Dec 31, 1969 19:00:04.010336000 EST","5.2.72.101","100.0.0.2","6","283"
"14","Dec 31, 1969 19:00:04.010336000 EST","5.2.72.101","100.0.0.2","6","40"
"15","Dec 31, 1969 19:00:04.015004000 EST","100.0.0.2","5.2.72.101","6","40"
"16","Dec 31, 1969 19:00:04.015004000 EST","5.2.72.101","100.0.0.2","6","40"
"17","Dec 31, 1969 19:00:04.015004000 EST","100.0.0.2","5.2.72.101","6","100"
"18","Dec 31, 1969 19:00:04.015004000 EST","100.0.0.2","5.2.72.101","6","40"
"19","Dec 31, 1969 19:00:04.015004000 EST","5.2.72.101","100.0.0.2","6","40"
"20","Dec 31, 1969 19:00:04.015004000 EST","5.2.72.101","100.0.0.2","6","40"
"21","Dec 31, 1969 19:00:04.016004000 EST","5.2.72.101","100.0.0.2","6","40"
"22","Dec 31, 1969 19:00:04.019672000 EST","100.0.0.2","5.2.72.101","6","557"
"23","Dec 31, 1969 19:00:04.019672000 EST","100.0.0.2","5.2.72.101","6","40"
"24","Dec 31, 1969 19:00:04.019672000 EST","5.2.72.101","100.0.0.2","6","1210"
"25","Dec 31, 1969 19:00:04.020672000 EST","100.0.0.2","5.2.72.101","6","40"
"26","Dec 31, 1969 19:00:04.020672000 EST","5.2.72.101","100.0.0.2","6","40"
"27","Dec 31, 1969 19:00:04.020672000 EST","5.2.72.101","100.0.0.2","6","40"
"28","Dec 31, 1969 19:00:04.024340000 EST","100.0.0.2","5.2.72.101","6","120"
"29","Dec 31, 1969 19:00:04.024340000 EST","100.0.0.2","5.2.72.101","6","73"
"30","Dec 31, 1969 19:00:04.024340000 EST","5.2.72.101","100.0.0.2","6","119"
"31","Dec 31, 1969 19:00:04.024340000 EST","5.2.72.101","100.0.0.2","6","119"
"32","Dec 31, 1969 19:00:04.024340000 EST","5.2.72.101","100.0.0.2","6","1500"
"33","Dec 31, 1969 19:00:04.025340000 EST","100.0.0.2","5.2.72.101","6","40"
"34","Dec 31, 1969 19:00:04.030008000 EST","100.0.0.2","5.2.72.101","6","40"
"35","Dec 31, 1969 19:00:04.030008000 EST","5.2.72.101","100.0.0.2","6","640"
"36","Dec 31, 1969 19:00:04.034676000 EST","100.0.0.2","5.2.72.101","6","1500"
"37","Dec 31, 1969 19:00:04.034676000 EST","100.0.0.2","5.2.72.101","6","813"
"38","Dec 31, 1969 19:00:04.035676000 EST","5.2.72.101","100.0.0.2","6","40"
"39","Dec 31, 1969 19:00:04.059806000 EST","100.0.0.1","5.2.72.101","6","40"
"40","Dec 31, 1969 19:00:04.059806000 EST","100.0.0.3","5.2.72.101","6","40"
"41","Dec 31, 1969 19:00:04.059806000 EST","100.0.0.3","5.2.72.101","6","40"
"42","Dec 31, 1969 19:00:04.059806000 EST","5.2.72.101","100.0.0.3","6","208"
"43","Dec 31, 1969 19:00:04.059806000 EST","5.2.72.101","100.0.0.1","6","1500"
"44","Dec 31, 1969 19:00:04.059806000 EST","5.2.72.101","100.0.0.1","6","1500"
"45","Dec 31, 1969 19:00:04.059806000 EST","5.2.72.101","100.0.0.3","6","1500"
"46","Dec 31, 1969 19:00:04.059806000 EST","5.2.72.101","100.0.0.3","6","1500"
"47","Dec 31, 1969 19:00:04.119612000 EST","100.0.0.3","5.2.72.101","6","103"
"48","Dec 31, 1969 19:00:04.120612000 EST","100.0.0.1","5.2.72.101","6","40"
"49","Dec 31, 1969 19:00:04.120612000 EST","5.2.72.101","100.0.0.1","6","283"
"50","Dec 31, 1969 19:00:04.120612000 EST","100.0.0.3","5.2.72.101","6","40"
"51","Dec 31, 1969 19:00:04.120612000 EST","5.2.72.101","100.0.0.3","6","283"
"52","Dec 31, 1969 19:00:04.120612000 EST","5.2.72.101","100.0.0.3","6","40"
"53","Dec 31, 1969 19:00:04.180418000 EST","100.0.0.1","5.2.72.101","6","40"
"54","Dec 31, 1969 19:00:04.180418000 EST","5.2.72.101","100.0.0.1","6","40"
"55","Dec 31, 1969 19:00:04.180418000 EST","100.0.0.1","5.2.72.101","6","100"
"56","Dec 31, 1969 19:00:04.180418000 EST","100.0.0.3","5.2.72.101","6","40"
"57","Dec 31, 1969 19:00:04.180418000 EST","5.2.72.101","100.0.0.3","6","40"
"58","Dec 31, 1969 19:00:04.180418000 EST","100.0.0.3","5.2.72.101","6","100"
"59","Dec 31, 1969 19:00:04.180418000 EST","100.0.0.3","5.2.72.101","6","40"
"60","Dec 31, 1969 19:00:04.180418000 EST","5.2.72.101","100.0.0.3","6","40"
"61","Dec 31, 1969 19:00:04.180418000 EST","5.2.72.101","100.0.0.3","6","40"
"62","Dec 31, 1969 19:00:04.180418000 EST","100.0.0.1","5.2.72.101","6","40"
"63","Dec 31, 1969 19:00:04.180418000 EST","100.0.0.3","5.2.72.101","6","40"
"64","Dec 31, 1969 19:00:04.181418000 EST","5.2.72.101","100.0.0.1","6","40"
"65","Dec 31, 1969 19:00:04.181418000 EST","5.2.72.101","100.0.0.3","6","40"
"66","Dec 31, 1969 19:00:04.240224000 EST","100.0.0.1","5.2.72.101","6","557"
"67","Dec 31, 1969 19:00:04.240224000 EST","100.0.0.3","5.2.72.101","6","557"
"68","Dec 31, 1969 19:00:04.240224000 EST","100.0.0.3","5.2.72.101","6","40"
"69","Dec 31, 1969 19:00:04.240224000 EST","5.2.72.101","100.0.0.1","6","1210"
"70","Dec 31, 1969 19:00:04.240224000 EST","5.2.72.101","100.0.0.3","6","1210"
"71","Dec 31, 1969 19:00:04.241224000 EST","100.0.0.1","5.2.72.101","6","40"
"72","Dec 31, 1969 19:00:04.241224000 EST","5.2.72.101","100.0.0.1","6","40"
"73","Dec 31, 1969 19:00:04.241224000 EST","100.0.0.3","5.2.72.101","6","40"
"74","Dec 31, 1969 19:00:04.241224000 EST","5.2.72.101","100.0.0.3","6","40"
"75","Dec 31, 1969 19:00:04.241224000 EST","5.2.72.101","100.0.0.1","6","40"
"76","Dec 31, 1969 19:00:04.241224000 EST","5.2.72.101","100.0.0.3","6","40"
"77","Dec 31, 1969 19:00:04.300030000 EST","100.0.0.1","5.2.72.101","6","120"
"78","Dec 31, 1969 19:00:04.300030000 EST","100.0.0.1","5.2.72.101","6","73"
"79","Dec 31, 1969 19:00:04.300030000 EST","100.0.0.3","5.2.72.101","6","120"
