timestamp,source_ip,destination_ip,domain,resource,message
1683848526,102.0.0.46,101.0.0.20,crashlytics.com,/,
1683848540,102.0.0.46,101.0.0.10,evil.dne,/resource7.html,"We don't know that those titles will ever exist though. You're excusing poor excuses for games by telling yourself the ""real"" ones aren't out yet when in fact you have no guarantee they will ever happen. "
1683848540,102.0.0.46,101.0.0.10,evil.dne,/resource7.html,Are you suggesting you shouldn't be able to get a feel for a game from is trailer? Cause I'm pretty sure that's what a trailer is supposed to do. 
1683848541,102.0.0.46,101.0.0.10,evil.dne,/resource7.html,"Overall a very lackluster Nintendo E3 offering. Obviously everyone is entitled to their own opinion, but I'd be very surprised if you thought Nintendo's presentation this year was even remotely on par with Sony or Microsoft's or (an even easier comparison) their showing last year.

That's why people are bitter. "
1683848541,102.0.0.46,101.0.0.10,evil.dne,/resource7.html,"Maybe it's just me, but the word ""outfit"" just makes me think I'm playing with Barbie dolls. Especially when it's used in the context of striking a pose behind an opening curtain. "
1683848541,102.0.0.46,101.0.0.10,evil.dne,/resource7.html,"""Decent discussion""? What makes the negative outlook elsewhere not a decent discussion?"
1683848541,102.0.0.46,101.0.0.10,evil.dne,/resource7.html,It's hard to stay continually excited about something we last saw a few minutes of a year ago. 
1683848541,102.0.0.46,101.0.0.10,evil.dne,/resource7.html,"I would think  own copy, but I haven't seen it officially confirmed anywhere.

EDIT: [Seems I was happily wrong](http://e3.nintendo.com/games/3ds/the-legend-of-zelda-tri-force-heroes/)! Download Play it is!"
1683848542,102.0.0.46,101.0.0.10,evil.dne,/resource7.html,"That'd be fine if that's what they were. They're not. We have fricking Zelda's dress, for pete's sake. "
1683848548,102.0.0.46,101.0.0.20,rubiconproject.com,/,
1683848561,102.0.0.46,101.0.0.20,expedia.com,/,
1683848581,102.0.0.46,101.0.0.20,expedia.com,/,
1683848601,102.0.0.46,101.0.0.20,clarity.ms,/,
