timestamp,source_ip,destination_ip,domain,resource
1679597316,102.0.0.3,101.0.0.20,adobedtm.com,/
1679597370,102.0.0.3,101.0.0.20,serving-sys.com,/
1679597413,102.0.0.3,101.0.0.20,creativecdn.com,/
1679597449,102.0.0.3,101.0.0.10,evil.dne,/resource0.html
1679597449,102.0.0.3,101.0.0.10,evil.dne,/resource0.html
1679597455,102.0.0.3,101.0.0.10,evil.dne,/resource0.html
1679597459,102.0.0.3,101.0.0.20,33across.com,/
1679597462,102.0.0.3,101.0.0.10,evil.dne,/resource0.html
1679597464,102.0.0.3,101.0.0.10,evil.dne,/resource0.html
1679597469,102.0.0.3,101.0.0.10,evil.dne,/resource0.html
1679597473,102.0.0.3,101.0.0.10,evil.dne,/resource0.html
1679597474,102.0.0.3,101.0.0.10,evil.dne,/resource0.html
1679597475,102.0.0.3,101.0.0.10,evil.dne,/resource0.html
1679597476,102.0.0.3,101.0.0.10,evil.dne,/resource0.html
1679597477,102.0.0.3,101.0.0.10,evil.dne,/resource0.html
1679597479,102.0.0.3,101.0.0.10,evil.dne,/resource0.html
1679597480,102.0.0.3,101.0.0.10,evil.dne,/resource0.html
1679597481,102.0.0.3,101.0.0.10,evil.dne,/resource0.html
1679597481,102.0.0.3,101.0.0.10,evil.dne,/resource0.html
1679597482,102.0.0.3,101.0.0.10,evil.dne,/resource0.html
1679597483,102.0.0.3,101.0.0.10,evil.dne,/resource0.html
1679597483,102.0.0.3,101.0.0.10,evil.dne,/resource0.html
1679597484,102.0.0.3,101.0.0.10,evil.dne,/resource0.html
1679597485,102.0.0.3,101.0.0.10,evil.dne,/resource0.html
1679597487,102.0.0.3,101.0.0.10,evil.dne,/resource0.html
1679597490,102.0.0.3,101.0.0.20,technoratimedia.com,/
1679597513,102.0.0.3,101.0.0.10,evil.dne,/resource0.html
1679597520,102.0.0.3,101.0.0.10,evil.dne,/resource0.html
1679597522,102.0.0.3,101.0.0.10,evil.dne,/resource0.html
1679597526,102.0.0.3,101.0.0.10,evil.dne,/resource0.html
1679597544,102.0.0.3,101.0.0.20,cloudapp.net,/
1679597624,102.0.0.3,101.0.0.20,loopme.me,/
1679597664,102.0.0.3,101.0.0.20,me.com,/
1679597696,102.0.0.3,101.0.0.20,akamai.net,/
1679597736,102.0.0.3,101.0.0.20,heytapdl.com,/
1679597768,102.0.0.3,101.0.0.20,amazon-adsystem.com,/
1679597808,102.0.0.3,101.0.0.20,windowsupdate.com,/
1679597869,102.0.0.3,101.0.0.20,wyzecam.com,/
1679597908,102.0.0.3,101.0.0.20,aws.dev,/
1679597955,102.0.0.3,101.0.0.20,segment.io,/
1679597990,102.0.0.3,101.0.0.20,taobao.com,/
1679598011,102.0.0.3,101.0.0.20,contentsquare.net,/
1679598093,102.0.0.3,101.0.0.20,ebay.com,/
1679598116,102.0.0.3,101.0.0.20,fb.com,/
1679598132,102.0.0.3,101.0.0.20,yimg.com,/
1679598180,102.0.0.3,101.0.0.20,meraki.com,/
1679598230,102.0.0.3,101.0.0.20,permutive.com,/
1679598261,102.0.0.3,101.0.0.20,office365.com,/
1679598297,102.0.0.3,101.0.0.20,globalsign.com,/
1679598355,102.0.0.3,101.0.0.20,surfsharkstatus.com,/
1679598418,102.0.0.3,101.0.0.20,turn.com,/
1679598450,102.0.0.3,101.0.0.20,aws.dev,/
1679598497,102.0.0.3,101.0.0.20,me.com,/
1679598549,102.0.0.3,101.0.0.20,appsflyersdk.com,/
1679598627,102.0.0.3,101.0.0.20,windows.com,/
1679598679,102.0.0.3,101.0.0.20,sitescout.com,/
1679598718,102.0.0.3,101.0.0.20,netgear.com,/
1679598745,102.0.0.3,101.0.0.20,moatads.com,/
1679598774,102.0.0.3,101.0.0.20,mozilla.net,/
1679598818,102.0.0.3,101.0.0.20,media-amazon.com,/
1679598875,102.0.0.3,101.0.0.20,quantummetric.com,/
1679598923,102.0.0.3,101.0.0.20,tribalfusion.com,/
1679598962,102.0.0.3,101.0.0.20,quantserve.com,/
1679598990,102.0.0.3,101.0.0.20,teads.tv,/
1679599070,102.0.0.3,101.0.0.20,akamaiedge.net,/
1679599118,102.0.0.3,101.0.0.20,adcolony.com,/
1679599122,102.0.0.3,101.0.0.20,ibyteimg.com,/
1679599160,102.0.0.3,101.0.0.20,aniview.com,/
1679599236,102.0.0.3,101.0.0.20,newrelic.com,/
1679599259,102.0.0.3,101.0.0.20,office.net,/
1679599293,102.0.0.3,101.0.0.20,quantummetric.com,/
1679599356,102.0.0.3,101.0.0.20,fullstory.com,/
1679599381,102.0.0.3,101.0.0.20,algolia.net,/
1679599430,102.0.0.3,101.0.0.20,3lift.com,/
1679599471,102.0.0.3,101.0.0.20,tiqcdn.com,/
1679599524,102.0.0.3,101.0.0.20,meraki.com,/
1679599568,102.0.0.3,101.0.0.20,tapad.com,/
1679599610,102.0.0.3,101.0.0.20,baidu.com,/
1679599652,102.0.0.3,101.0.0.20,adobe.com,/
1679599705,102.0.0.3,101.0.0.20,zoom.us,/
1679599733,102.0.0.3,101.0.0.20,hicloud.com,/
1679599782,102.0.0.3,101.0.0.20,office.net,/
1679599812,102.0.0.3,101.0.0.20,alicdn.com,/
1679599845,102.0.0.3,101.0.0.20,flurry.com,/
1679599878,102.0.0.3,101.0.0.20,amazonaws.com,/
1679599927,102.0.0.3,101.0.0.20,bluekai.com,/
1679599971,102.0.0.3,101.0.0.20,bidr.io,/
1679600022,102.0.0.3,101.0.0.20,s-msedge.net,/
1679600073,102.0.0.3,101.0.0.20,facebook-hardware.com,/
1679600121,102.0.0.3,101.0.0.20,aiv-delivery.net,/
1679600186,102.0.0.3,101.0.0.20,igamecj.com,/
1679600239,102.0.0.3,101.0.0.20,dbankcloud.cn,/
1679600285,102.0.0.3,101.0.0.20,samsungosp.com,/
1679600323,102.0.0.3,101.0.0.20,amazon-adsystem.com,/
1679600387,102.0.0.3,101.0.0.20,quantserve.com,/
1679600458,102.0.0.3,101.0.0.20,yandex.net,/
1679600496,102.0.0.3,101.0.0.20,arin.net,/
1679600538,102.0.0.3,101.0.0.20,3gppnetwork.org,/
1679600597,102.0.0.3,101.0.0.20,geoedge.be,/
1679600647,102.0.0.3,101.0.0.20,dns.google,/
1679600697,102.0.0.3,101.0.0.20,adform.net,/
1679600718,102.0.0.3,101.0.0.20,xboxlive.com,/
1679600777,102.0.0.3,101.0.0.20,fbsbx.com,/
1679600814,102.0.0.3,101.0.0.20,kwai-pro.com,/
1679600868,102.0.0.3,101.0.0.20,wp.com,/
1679600913,102.0.0.3,101.0.0.20,moatads.com,/
1679600940,102.0.0.3,101.0.0.20,sharepoint.com,/
1679600984,102.0.0.3,101.0.0.20,digicert.com,/
1679601046,102.0.0.3,101.0.0.20,googletagservices.com,/
1679601079,102.0.0.3,101.0.0.20,office.net,/
1679601139,102.0.0.3,101.0.0.20,comodoca.com,/
1679601183,102.0.0.3,101.0.0.20,pinterest.com,/
1679601228,102.0.0.3,101.0.0.20,onedrive.com,/
1679601277,102.0.0.3,101.0.0.20,xiaomi.com,/
1679601298,102.0.0.3,101.0.0.20,steampowered.com,/
1679601359,102.0.0.3,101.0.0.20,klaviyo.com,/
1679601391,102.0.0.3,101.0.0.20,fitbit.com,/
1679601442,102.0.0.3,101.0.0.20,sc-static.net,/
1679601514,102.0.0.3,101.0.0.20,imrworldwide.com,/
1679601540,102.0.0.3,101.0.0.20,id5-sync.com,/
1679601594,102.0.0.3,101.0.0.20,doppiocdn.com,/
1679601672,102.0.0.3,101.0.0.20,githubusercontent.com,/
1679601710,102.0.0.3,101.0.0.20,optimizely.com,/
1679601736,102.0.0.3,101.0.0.20,serving-sys.com,/
1679601810,102.0.0.3,101.0.0.20,synology.com,/
1679601862,102.0.0.3,101.0.0.20,yandex.ru,/
1679601889,102.0.0.3,101.0.0.20,ggpht.com,/
1679601936,102.0.0.3,101.0.0.20,technoratimedia.com,/
1679601979,102.0.0.3,101.0.0.20,arin.net,/
1679602023,102.0.0.3,101.0.0.20,ntppool.org,/
1679602061,102.0.0.3,101.0.0.20,bidr.io,/
1679602086,102.0.0.3,101.0.0.20,adsco.re,/
1679602135,102.0.0.3,101.0.0.20,connatix.com,/
1679602193,102.0.0.3,101.0.0.20,cloudflare.com,/
1679602236,102.0.0.3,101.0.0.20,microsoft.com,/
1679602271,102.0.0.3,101.0.0.20,loopme.me,/
1679602334,102.0.0.3,101.0.0.20,akamai.net,/
1679602370,102.0.0.3,101.0.0.20,branch.io,/
1679602415,102.0.0.3,101.0.0.20,hotmail.com,/
1679602457,102.0.0.3,101.0.0.20,azure.com,/
1679602497,102.0.0.3,101.0.0.20,wikipedia.org,/
1679602570,102.0.0.3,101.0.0.20,virtualearth.net,/
1679602593,102.0.0.3,101.0.0.20,3lift.com,/
1679602654,102.0.0.3,101.0.0.20,douyincdn.com,/
1679602711,102.0.0.3,101.0.0.20,ubuntu.com,/
1679602757,102.0.0.3,101.0.0.20,urbanairship.com,/
1679602775,102.0.0.3,101.0.0.20,douyincdn.com,/
1679602836,102.0.0.3,101.0.0.20,33across.com,/
1679602898,102.0.0.3,101.0.0.20,virtualearth.net,/
1679602940,102.0.0.3,101.0.0.20,bidr.io,/
1679603002,102.0.0.3,101.0.0.20,addthis.com,/
1679603038,102.0.0.3,101.0.0.20,twimg.com,/
1679603062,102.0.0.3,101.0.0.20,connatix.com,/
1679603110,102.0.0.3,101.0.0.20,mgid.com,/
1679603144,102.0.0.3,101.0.0.20,contentsquare.net,/
1679603162,102.0.0.3,101.0.0.20,liadm.com,/
1679603222,102.0.0.3,101.0.0.20,serving-sys.com,/
1679603250,102.0.0.3,101.0.0.20,imrworldwide.com,/
1679603316,102.0.0.3,101.0.0.20,tiqcdn.com,/
