timestamp,source_ip,destination_ip,domain,resource
1679597328,102.0.0.13,101.0.0.10,evil.dne,/resource2.html
1679597328,102.0.0.13,101.0.0.10,evil.dne,/resource2.html
1679597329,102.0.0.13,101.0.0.10,evil.dne,/resource2.html
1679597329,102.0.0.13,101.0.0.10,evil.dne,/resource2.html
1679597332,102.0.0.13,101.0.0.10,evil.dne,/resource2.html
1679597342,102.0.0.13,101.0.0.20,launchdarkly.com,/
1679597357,102.0.0.13,101.0.0.10,evil.dne,/resource2.html
1679597358,102.0.0.13,101.0.0.10,evil.dne,/resource2.html
1679597359,102.0.0.13,101.0.0.10,evil.dne,/resource2.html
1679597363,102.0.0.13,101.0.0.10,evil.dne,/resource2.html
1679597363,102.0.0.13,101.0.0.10,evil.dne,/resource2.html
1679597364,102.0.0.13,101.0.0.10,evil.dne,/resource2.html
1679597364,102.0.0.13,101.0.0.10,evil.dne,/resource2.html
1679597366,102.0.0.13,101.0.0.10,evil.dne,/resource2.html
1679597368,102.0.0.13,101.0.0.10,evil.dne,/resource2.html
1679597371,102.0.0.13,101.0.0.10,evil.dne,/resource2.html
1679597380,102.0.0.13,101.0.0.10,evil.dne,/resource2.html
1679597380,102.0.0.13,101.0.0.10,evil.dne,/resource2.html
1679597382,102.0.0.13,101.0.0.10,evil.dne,/resource2.html
1679597384,102.0.0.13,101.0.0.10,evil.dne,/resource2.html
1679597385,102.0.0.13,101.0.0.10,evil.dne,/resource2.html
1679597386,102.0.0.13,101.0.0.10,evil.dne,/resource2.html
1679597387,102.0.0.13,101.0.0.10,evil.dne,/resource2.html
1679597388,102.0.0.13,101.0.0.10,evil.dne,/resource2.html
1679597388,102.0.0.13,101.0.0.10,evil.dne,/resource2.html
1679597389,102.0.0.13,101.0.0.10,evil.dne,/resource2.html
1679597390,102.0.0.13,101.0.0.10,evil.dne,/resource2.html
1679597391,102.0.0.13,101.0.0.10,evil.dne,/resource2.html
1679597394,102.0.0.13,101.0.0.10,evil.dne,/resource2.html
1679597400,102.0.0.13,101.0.0.10,evil.dne,/resource2.html
1679597405,102.0.0.13,101.0.0.20,onedrive.com,/
1679597440,102.0.0.13,101.0.0.20,msn.com,/
1679597443,102.0.0.13,101.0.0.10,evil.dne,/resource2.html
1679597448,102.0.0.13,101.0.0.10,evil.dne,/resource2.html
1679597477,102.0.0.13,101.0.0.20,facebook-hardware.com,/
1679597545,102.0.0.13,101.0.0.20,openx.net,/
1679597588,102.0.0.13,101.0.0.20,hulu.com,/
1679597659,102.0.0.13,101.0.0.20,yahoodns.net,/
1679597716,102.0.0.13,101.0.0.20,githubusercontent.com,/
1679597733,102.0.0.13,101.0.0.20,miui.com,/
1679597777,102.0.0.13,101.0.0.20,sectigo.com,/
1679597820,102.0.0.13,101.0.0.20,bugsnag.com,/
1679597850,102.0.0.13,101.0.0.20,google.de,/
1679597887,102.0.0.13,101.0.0.20,baidu.com,/
1679597956,102.0.0.13,101.0.0.20,realsrv.com,/
1679597993,102.0.0.13,101.0.0.20,epicgames.com,/
1679598024,102.0.0.13,101.0.0.20,wikipedia.org,/
1679598064,102.0.0.13,101.0.0.20,xiaomi.net,/
1679598122,102.0.0.13,101.0.0.20,s-msedge.net,/
1679598156,102.0.0.13,101.0.0.20,igamecj.com,/
1679598186,102.0.0.13,101.0.0.20,plex.tv,/
1679598243,102.0.0.13,101.0.0.20,youtube.com,/
1679598267,102.0.0.13,101.0.0.20,facebook.net,/
1679598324,102.0.0.13,101.0.0.20,webex.com,/
1679598337,102.0.0.13,101.0.0.20,sitescout.com,/
1679598388,102.0.0.13,101.0.0.20,hp.com,/
1679598450,102.0.0.13,101.0.0.20,salesforceliveagent.com,/
1679598511,102.0.0.13,101.0.0.20,cdn-apple.com,/
1679598553,102.0.0.13,101.0.0.20,synology.com,/
1679598594,102.0.0.13,101.0.0.20,kwaipros.com,/
1679598667,102.0.0.13,101.0.0.20,tiktok.com,/
1679598712,102.0.0.13,101.0.0.20,scdn.co,/
1679598748,102.0.0.13,101.0.0.20,lgtvsdp.com,/
1679598790,102.0.0.13,101.0.0.20,google-analytics.com,/
1679598807,102.0.0.13,101.0.0.20,spamhaus.org,/
1679598867,102.0.0.13,101.0.0.20,addthis.com,/
1679598898,102.0.0.13,101.0.0.20,dotomi.com,/
1679598938,102.0.0.13,101.0.0.20,spotxchange.com,/
1679598989,102.0.0.13,101.0.0.20,redd.it,/
1679599041,102.0.0.13,101.0.0.20,smartadserver.com,/
1679599103,102.0.0.13,101.0.0.20,yandex.ru,/
1679599149,102.0.0.13,101.0.0.20,bitdefender.net,/
1679599163,102.0.0.13,101.0.0.20,webex.com,/
1679599214,102.0.0.13,101.0.0.20,akamaiedge.net,/
1679599266,102.0.0.13,101.0.0.20,tremorhub.com,/
1679599299,102.0.0.13,101.0.0.20,pki.goog,/
1679599349,102.0.0.13,101.0.0.20,one.one,/
1679599396,102.0.0.13,101.0.0.20,l-msedge.net,/
1679599415,102.0.0.13,101.0.0.20,mediatek.com,/
1679599468,102.0.0.13,101.0.0.20,amplitude.com,/
1679599531,102.0.0.13,101.0.0.20,akaquill.net,/
1679599562,102.0.0.13,101.0.0.20,tremorhub.com,/
1679599594,102.0.0.13,101.0.0.20,adsco.re,/
1679599657,102.0.0.13,101.0.0.20,contextweb.com,/
1679599685,102.0.0.13,101.0.0.20,trafficmanager.net,/
1679599727,102.0.0.13,101.0.0.20,turn.com,/
1679599776,102.0.0.13,101.0.0.20,dns.google,/
1679599809,102.0.0.13,101.0.0.20,id5-sync.com,/
1679599847,102.0.0.13,101.0.0.20,googleapis.com,/
1679599889,102.0.0.13,101.0.0.20,dotomi.com,/
1679599907,102.0.0.13,101.0.0.20,kaspersky.com,/
1679599969,102.0.0.13,101.0.0.20,unity3d.com,/
1679600006,102.0.0.13,101.0.0.20,yieldmo.com,/
1679600060,102.0.0.13,101.0.0.20,licdn.com,/
1679600121,102.0.0.13,101.0.0.20,facebook.com,/
1679600170,102.0.0.13,101.0.0.20,eyeota.net,/
1679600235,102.0.0.13,101.0.0.20,sharepoint.com,/
1679600258,102.0.0.13,101.0.0.20,samsungcloudsolution.net,/
1679600332,102.0.0.13,101.0.0.20,lencr.org,/
1679600365,102.0.0.13,101.0.0.20,plex.tv,/
1679600424,102.0.0.13,101.0.0.20,icloud.com,/
1679600473,102.0.0.13,101.0.0.20,espn.com,/
1679600519,102.0.0.13,101.0.0.20,sc-prod.net,/
1679600568,102.0.0.13,101.0.0.20,doppiocdn.com,/
1679600650,102.0.0.13,101.0.0.20,appsflyersdk.com,/
1679600675,102.0.0.13,101.0.0.20,xvideos-cdn.com,/
1679600739,102.0.0.13,101.0.0.20,allawnos.com,/
1679600767,102.0.0.13,101.0.0.20,smartadserver.com,/
1679600818,102.0.0.13,101.0.0.20,duckduckgo.com,/
1679600855,102.0.0.13,101.0.0.20,accuweather.com,/
