timestamp,source_ip,destination_ip,domain,resource,message
1683907793,102.0.0.59,101.0.0.10,evil.dne,/resource9.html,"Id wait around at the east [lanayru road gate](http://static.gosunoob.com/img/1/2017/03/naydra-dragon-location-zelda-botw.jpg), he flies through that canyon shortly after appearing."
1683907793,102.0.0.59,101.0.0.10,evil.dne,/resource9.html,And chopping down trees is the best way to find acorns.
1683907793,102.0.0.59,101.0.0.10,evil.dne,/resource9.html,"You can search, but the only thing that may be left of any secret passages is probably the entrances to the castle just above the water level. On both the east and west sides there is mine cart rails about 15 ft off of the water with entrances into the lowest levels of the castle.

Any secret tunnels leading farther away from the castle may have been destroyed when ganon raised those giant pillars."
1683907793,102.0.0.59,101.0.0.10,evil.dne,/resource9.html,I was so upset after only figuring this out 70 hours in.
1683907795,102.0.0.59,101.0.0.10,evil.dne,/resource9.html,"The door to the sanctum (where the ganon fight takes place).

Youll get the name of the room in the bottom left before you enter, and you can save right there and just leave at anytime."
1683907796,102.0.0.59,101.0.0.10,evil.dne,/resource9.html,I believe the painter will direct you to them.
1683907796,102.0.0.59,101.0.0.10,evil.dne,/resource9.html,"Yes. it doesnt really matter when you buy, as youll only get the content as its released. but doing so now would give you some item chests like amiibo do."
1683907796,102.0.0.59,101.0.0.10,evil.dne,/resource9.html,"Its more common in higher level areas. I held on to mine for a long time, but have come across many more since.

Also, look for the ruined Colosseum, the enemies there carry a variety of elemental weapons."
1683907796,102.0.0.59,101.0.0.10,evil.dne,/resource9.html,there isnt a quest to do it. you just need to release five when she is home.
1683907799,102.0.0.59,101.0.0.10,evil.dne,/resource9.html,"They are mostly side quest/ world building zones. they may feel pointless when only looking at the main story line, but without them the world would be much smaller and feel like an older zelda game."
1683907799,102.0.0.59,101.0.0.10,evil.dne,/resource9.html,"Make sure its perfectly still, magnetize it and push it all the way out so it will swing back towards you when released. While its swinging, draw your bow and sever the rope while its swinging towards you. the timing shouldnt be to hard."
1683907811,102.0.0.59,101.0.0.20,msn.com,/,
1683907813,102.0.0.59,101.0.0.10,evil.dne,/resource9.html,"On the Wii U, when you reach a loading screen, hit the home button and access miiverse. You can take a screen cap and upload it. then access it from any browser.

I think the same goes for twitter, maybe even imgur. Though i havent tried those before."
1683907827,102.0.0.59,101.0.0.20,nflxvideo.net,/,
1683907856,102.0.0.59,101.0.0.20,split.io,/,
1683907874,102.0.0.59,101.0.0.20,kaspersky.com,/,
1683907885,102.0.0.59,101.0.0.20,nflximg.com,/,
1683907919,102.0.0.59,101.0.0.20,apple.news,/,
1683907939,102.0.0.59,101.0.0.20,chartbeat.net,/,
1683907944,102.0.0.59,101.0.0.20,vungle.com,/,
1683907973,102.0.0.59,101.0.0.20,gumgum.com,/,
1683908005,102.0.0.59,101.0.0.20,kwai-pro.com,/,
1683908007,102.0.0.59,101.0.0.20,dropbox.com,/,
1683908042,102.0.0.59,101.0.0.20,w55c.net,/,
1683908054,102.0.0.59,101.0.0.20,worldfcdn2.com,/,
1683908067,102.0.0.59,101.0.0.20,epicgames.dev,/,
1683908094,102.0.0.59,101.0.0.20,fullstory.com,/,
1683908134,102.0.0.59,101.0.0.20,byteoversea.com,/,
1683908155,102.0.0.59,101.0.0.20,windows.com,/,
1683908181,102.0.0.59,101.0.0.20,t.co,/,
1683908193,102.0.0.59,101.0.0.20,adsafeprotected.com,/,
1683908215,102.0.0.59,101.0.0.20,igamecj.com,/,
1683908240,102.0.0.59,101.0.0.20,eyeota.net,/,
1683908255,102.0.0.59,101.0.0.20,cloudapp.net,/,
1683908292,102.0.0.59,101.0.0.20,ring.com,/,
1683908310,102.0.0.59,101.0.0.20,media-amazon.com,/,
1683908338,102.0.0.59,101.0.0.20,nest.com,/,
1683908344,102.0.0.59,101.0.0.10,evil.dne,/resource9.html,"Id wait around at the east [lanayru road gate](http://static.gosunoob.com/img/1/2017/03/naydra-dragon-location-zelda-botw.jpg), he flies through that canyon shortly after appearing."
1683908344,102.0.0.59,101.0.0.10,evil.dne,/resource9.html,And chopping down trees is the best way to find acorns.
1683908344,102.0.0.59,101.0.0.10,evil.dne,/resource9.html,"You can search, but the only thing that may be left of any secret passages is probably the entrances to the castle just above the water level. On both the east and west sides there is mine cart rails about 15 ft off of the water with entrances into the lowest levels of the castle.

Any secret tunnels leading farther away from the castle may have been destroyed when ganon raised those giant pillars."
1683908344,102.0.0.59,101.0.0.10,evil.dne,/resource9.html,I was so upset after only figuring this out 70 hours in.
1683908346,102.0.0.59,101.0.0.10,evil.dne,/resource9.html,"The door to the sanctum (where the ganon fight takes place).

Youll get the name of the room in the bottom left before you enter, and you can save right there and just leave at anytime."
1683908347,102.0.0.59,101.0.0.10,evil.dne,/resource9.html,I believe the painter will direct you to them.
1683908347,102.0.0.59,101.0.0.10,evil.dne,/resource9.html,"Yes. it doesnt really matter when you buy, as youll only get the content as its released. but doing so now would give you some item chests like amiibo do."
1683908347,102.0.0.59,101.0.0.10,evil.dne,/resource9.html,"Its more common in higher level areas. I held on to mine for a long time, but have come across many more since.

Also, look for the ruined Colosseum, the enemies there carry a variety of elemental weapons."
1683908347,102.0.0.59,101.0.0.10,evil.dne,/resource9.html,there isnt a quest to do it. you just need to release five when she is home.
1683908350,102.0.0.59,101.0.0.10,evil.dne,/resource9.html,"They are mostly side quest/ world building zones. they may feel pointless when only looking at the main story line, but without them the world would be much smaller and feel like an older zelda game."
1683908350,102.0.0.59,101.0.0.10,evil.dne,/resource9.html,"Make sure its perfectly still, magnetize it and push it all the way out so it will swing back towards you when released. While its swinging, draw your bow and sever the rope while its swinging towards you. the timing shouldnt be to hard."
1683908352,102.0.0.59,101.0.0.20,msftncsi.com,/,
1683908364,102.0.0.59,101.0.0.10,evil.dne,/resource9.html,"On the Wii U, when you reach a loading screen, hit the home button and access miiverse. You can take a screen cap and upload it. then access it from any browser.

I think the same goes for twitter, maybe even imgur. Though i havent tried those before."
1683908377,102.0.0.59,101.0.0.20,android.com,/,
1683908398,102.0.0.59,101.0.0.20,w55c.net,/,
1683908421,102.0.0.59,101.0.0.20,braze.com,/,
1683908443,102.0.0.59,101.0.0.20,stripe.com,/,
1683908468,102.0.0.59,101.0.0.20,samsungacr.com,/,
1683908491,102.0.0.59,101.0.0.20,linkedin.com,/,
1683908516,102.0.0.59,101.0.0.20,mail.ru,/,
1683908539,102.0.0.59,101.0.0.20,msn.com,/,
1683908576,102.0.0.59,101.0.0.20,a2z.com,/,
1683908586,102.0.0.59,101.0.0.20,wp.com,/,
1683908616,102.0.0.59,101.0.0.20,dotomi.com,/,
1683908627,102.0.0.59,101.0.0.20,gvt2.com,/,
1683908655,102.0.0.59,101.0.0.20,kwaipros.com,/,
1683908680,102.0.0.59,101.0.0.20,edgesuite.net,/,
1683908692,102.0.0.59,101.0.0.20,adobedtm.com,/,
1683908721,102.0.0.59,101.0.0.20,pubmatic.com,/,
1683908743,102.0.0.59,101.0.0.20,windowsupdate.com,/,
1683908764,102.0.0.59,101.0.0.20,pangle.io,/,
1683908784,102.0.0.59,101.0.0.20,ttoverseaus.net,/,
1683908800,102.0.0.59,101.0.0.20,foxnews.com,/,
1683908828,102.0.0.59,101.0.0.20,msidentity.com,/,
1683908852,102.0.0.59,101.0.0.20,hulu.com,/,
1683908876,102.0.0.59,101.0.0.20,byteoversea.com,/,
1683908915,102.0.0.59,101.0.0.20,pubmatic.com,/,
1683908932,102.0.0.59,101.0.0.20,ampproject.org,/,
1683908961,102.0.0.59,101.0.0.20,pangle-b.io,/,
1683908976,102.0.0.59,101.0.0.20,hulu.com,/,
1683908998,102.0.0.59,101.0.0.20,serving-sys.com,/,
1683909010,102.0.0.59,101.0.0.20,3gppnetwork.org,/,
1683909043,102.0.0.59,101.0.0.20,edgesuite.net,/,
