frame.number,frame.time,ip.src,ip.dst,ip.proto,frame.len
"1","Dec 31, 1969 19:00:04.000000000 EST","212.109.197.1","100.0.0.2","6","40"
"2","Dec 31, 1969 19:00:04.000000000 EST","212.109.197.1","100.0.0.3","6","40"
"3","Dec 31, 1969 19:00:04.000000000 EST","212.109.197.1","100.0.0.1","6","40"
"4","Dec 31, 1969 19:00:04.000000000 EST","212.109.197.1","100.0.0.2","6","40"
"5","Dec 31, 1969 19:00:04.000000000 EST","212.109.197.1","100.0.0.3","6","40"
"6","Dec 31, 1969 19:00:04.099376000 EST","100.0.0.3","212.109.197.1","6","40"
"7","Dec 31, 1969 19:00:04.099376000 EST","100.0.0.3","212.109.197.1","6","40"
"8","Dec 31, 1969 19:00:04.099376000 EST","212.109.197.1","100.0.0.3","6","208"
"9","Dec 31, 1969 19:00:04.099376000 EST","212.109.197.1","100.0.0.3","6","1500"
"10","Dec 31, 1969 19:00:04.099376000 EST","212.109.197.1","100.0.0.3","6","1500"
"11","Dec 31, 1969 19:00:04.117776000 EST","100.0.0.1","212.109.197.1","6","40"
"12","Dec 31, 1969 19:00:04.117776000 EST","100.0.0.2","212.109.197.1","6","40"
"13","Dec 31, 1969 19:00:04.117776000 EST","100.0.0.2","212.109.197.1","6","40"
"14","Dec 31, 1969 19:00:04.117776000 EST","212.109.197.1","100.0.0.2","6","198"
"15","Dec 31, 1969 19:00:04.117776000 EST","212.109.197.1","100.0.0.1","6","1500"
"16","Dec 31, 1969 19:00:04.117776000 EST","212.109.197.1","100.0.0.1","6","1500"
"17","Dec 31, 1969 19:00:04.117776000 EST","212.109.197.1","100.0.0.2","6","1500"
"18","Dec 31, 1969 19:00:04.117776000 EST","212.109.197.1","100.0.0.2","6","1500"
"19","Dec 31, 1969 19:00:04.198752000 EST","100.0.0.3","212.109.197.1","6","103"
"20","Dec 31, 1969 19:00:04.199752000 EST","100.0.0.3","212.109.197.1","6","40"
"21","Dec 31, 1969 19:00:04.199752000 EST","212.109.197.1","100.0.0.3","6","289"
"22","Dec 31, 1969 19:00:04.199752000 EST","212.109.197.1","100.0.0.3","6","40"
"23","Dec 31, 1969 19:00:04.235552000 EST","100.0.0.2","212.109.197.1","6","103"
"24","Dec 31, 1969 19:00:04.236552000 EST","100.0.0.1","212.109.197.1","6","40"
"25","Dec 31, 1969 19:00:04.236552000 EST","212.109.197.1","100.0.0.1","6","289"
"26","Dec 31, 1969 19:00:04.236552000 EST","100.0.0.2","212.109.197.1","6","40"
"27","Dec 31, 1969 19:00:04.236552000 EST","212.109.197.1","100.0.0.2","6","289"
"28","Dec 31, 1969 19:00:04.236552000 EST","212.109.197.1","100.0.0.2","6","40"
"29","Dec 31, 1969 19:00:04.299128000 EST","100.0.0.3","212.109.197.1","6","40"
"30","Dec 31, 1969 19:00:04.299128000 EST","212.109.197.1","100.0.0.3","6","40"
"31","Dec 31, 1969 19:00:04.299128000 EST","100.0.0.3","212.109.197.1","6","100"
"32","Dec 31, 1969 19:00:04.299128000 EST","100.0.0.3","212.109.197.1","6","40"
"33","Dec 31, 1969 19:00:04.299128000 EST","212.109.197.1","100.0.0.3","6","40"
"34","Dec 31, 1969 19:00:04.299128000 EST","212.109.197.1","100.0.0.3","6","40"
"35","Dec 31, 1969 19:00:04.299128000 EST","100.0.0.3","212.109.197.1","6","40"
"36","Dec 31, 1969 19:00:04.300128000 EST","212.109.197.1","100.0.0.3","6","40"
"37","Dec 31, 1969 19:00:04.354328000 EST","100.0.0.1","212.109.197.1","6","40"
"38","Dec 31, 1969 19:00:04.354328000 EST","212.109.197.1","100.0.0.1","6","40"
"39","Dec 31, 1969 19:00:04.354328000 EST","100.0.0.1","212.109.197.1","6","100"
"40","Dec 31, 1969 19:00:04.354328000 EST","100.0.0.2","212.109.197.1","6","40"
"41","Dec 31, 1969 19:00:04.354328000 EST","212.109.197.1","100.0.0.2","6","40"
"42","Dec 31, 1969 19:00:04.354328000 EST","100.0.0.2","212.109.197.1","6","100"
"43","Dec 31, 1969 19:00:04.354328000 EST","100.0.0.2","212.109.197.1","6","40"
"44","Dec 31, 1969 19:00:04.354328000 EST","212.109.197.1","100.0.0.2","6","40"
"45","Dec 31, 1969 19:00:04.354328000 EST","212.109.197.1","100.0.0.2","6","40"
"46","Dec 31, 1969 19:00:04.354328000 EST","100.0.0.1","212.109.197.1","6","40"
"47","Dec 31, 1969 19:00:04.354328000 EST","100.0.0.2","212.109.197.1","6","40"
"48","Dec 31, 1969 19:00:04.355328000 EST","212.109.197.1","100.0.0.1","6","40"
"49","Dec 31, 1969 19:00:04.355328000 EST","212.109.197.1","100.0.0.2","6","40"
"50","Dec 31, 1969 19:00:04.398504000 EST","100.0.0.3","212.109.197.1","6","557"
"51","Dec 31, 1969 19:00:04.398504000 EST","100.0.0.3","212.109.197.1","6","40"
"52","Dec 31, 1969 19:00:04.398504000 EST","212.109.197.1","100.0.0.3","6","1210"
"53","Dec 31, 1969 19:00:04.399504000 EST","100.0.0.3","212.109.197.1","6","40"
"54","Dec 31, 1969 19:00:04.399504000 EST","212.109.197.1","100.0.0.3","6","40"
"55","Dec 31, 1969 19:00:04.399504000 EST","212.109.197.1","100.0.0.3","6","40"
"56","Dec 31, 1969 19:00:04.472104000 EST","100.0.0.1","212.109.197.1","6","557"
"57","Dec 31, 1969 19:00:04.472104000 EST","100.0.0.2","212.109.197.1","6","557"
"58","Dec 31, 1969 19:00:04.472104000 EST","100.0.0.2","212.109.197.1","6","40"
"59","Dec 31, 1969 19:00:04.472104000 EST","212.109.197.1","100.0.0.1","6","1210"
"60","Dec 31, 1969 19:00:04.472104000 EST","212.109.197.1","100.0.0.2","6","1210"
"61","Dec 31, 1969 19:00:04.473104000 EST","100.0.0.1","212.109.197.1","6","40"
"62","Dec 31, 1969 19:00:04.473104000 EST","212.109.197.1","100.0.0.1","6","40"
"63","Dec 31, 1969 19:00:04.473104000 EST","100.0.0.2","212.109.197.1","6","40"
"64","Dec 31, 1969 19:00:04.473104000 EST","212.109.197.1","100.0.0.2","6","40"
"65","Dec 31, 1969 19:00:04.473104000 EST","212.109.197.1","100.0.0.1","6","40"
"66","Dec 31, 1969 19:00:04.473104000 EST","212.109.197.1","100.0.0.2","6","40"
"67","Dec 31, 1969 19:00:04.497880000 EST","100.0.0.3","212.109.197.1","6","120"
"68","Dec 31, 1969 19:00:04.497880000 EST","100.0.0.3","212.109.197.1","6","73"
"69","Dec 31, 1969 19:00:04.497880000 EST","212.109.197.1","100.0.0.3","6","119"
"70","Dec 31, 1969 19:00:04.497880000 EST","212.109.197.1","100.0.0.3","6","119"
"71","Dec 31, 1969 19:00:04.497880000 EST","212.109.197.1","100.0.0.3","6","1500"
"72","Dec 31, 1969 19:00:04.498880000 EST","100.0.0.3","212.109.197.1","6","40"
"73","Dec 31, 1969 19:00:04.589880000 EST","100.0.0.1","212.109.197.1","6","120"
"74","Dec 31, 1969 19:00:04.589880000 EST","100.0.0.1","212.109.197.1","6","73"
"75","Dec 31, 1969 19:00:04.589880000 EST","100.0.0.2","212.109.197.1","6","120"
"76","Dec 31, 1969 19:00:04.589880000 EST","100.0.0.2","212.109.197.1","6","73"
"77","Dec 31, 1969 19:00:04.589880000 EST","212.109.197.1","100.0.0.1","6","119"
"78","Dec 31, 1969 19:00:04.589880000 EST","212.109.197.1","100.0.0.1","6","119"
"79","Dec 31, 1969 19:00:04.589880000 EST","212.109.197.1","100.0.0.2","6","119"
"80","Dec 31, 1969 19:00:04.589880000 EST","212.109.197.1","100.0.0.2","6","119"
"81","Dec 31, 1969 19:00:04.589880000 EST","212.109.197.1","100.0.0.1","6","1500"
"82","Dec 31, 1969 19:00:04.589880000 EST","212.109.197.1","100.0.0.2","6","1500"
"83","Dec 31, 1969 19:00:04.590880000 EST","100.0.0.1","212.109.197.1","6","40"
"84","Dec 31, 1969 19:00:04.590880000 EST","100.0.0.2","212.109.197.1","6","40"
"85","Dec 31, 1969 19:00:04.598256000 EST","100.0.0.3","212.109.197.1","6","40"
"86","Dec 31, 1969 19:00:04.598256000 EST","212.109.197.1","100.0.0.3","6","640"
"87","Dec 31, 1969 19:00:04.697632000 EST","100.0.0.3","212.109.197.1","6","1500"
"88","Dec 31, 1969 19:00:04.697632000 EST","100.0.0.3","212.109.197.1","6","820"
"89","Dec 31, 1969 19:00:04.698632000 EST","212.109.197.1","100.0.0.3","6","40"
"90","Dec 31, 1969 19:00:04.708656000 EST","100.0.0.1","212.109.197.1","6","40"
"91","Dec 31, 1969 19:00:04.708656000 EST","212.109.197.1","100.0.0.1","6","640"
"92","Dec 31, 1969 19:00:04.708656000 EST","100.0.0.2","212.109.197.1","6","40"
"93","Dec 31, 1969 19:00:04.708656000 EST","212.109.197.1","100.0.0.2","6","640"
"94","Dec 31, 1969 19:00:04.826432000 EST","100.0.0.1","212.109.197.1","6","1500"
"95","Dec 31, 1969 19:00:04.826432000 EST","100.0.0.1","212.109.197.1","6","812"
"96","Dec 31, 1969 19:00:04.826432000 EST","100.0.0.2","212.109.197.1","6","1500"
"97","Dec 31, 1969 19:00:04.826432000 EST","100.0.0.2","212.109.197.1","6","813"
"98","Dec 31, 1969 19:00:04.827432000 EST","212.109.197.1","100.0.0.1","6","40"
"99","Dec 31, 1969 19:00:04.827432000 EST","212.109.197.1","100.0.0.2","6","40"
"100","Dec 31, 1969 19:00:05.000432000 EST","212.109.197.1","100.0.0.1","6","40"
"101","Dec 31, 1969 19:00:05.000432000 EST","212.109.197.1","100.0.0.1","6","40"
"102","Dec 31, 1969 19:00:05.118208000 EST","100.0.0.1","212.109.197.1","6","40"
"103","Dec 31, 1969 19:00:05.118208000 EST","100.0.0.1","212.109.197.1","6","40"
"104","Dec 31, 1969 19:00:05.118208000 EST","212.109.197.1","100.0.0.1","6","198"
"105","Dec 31, 1969 19:00:05.118208000 EST","212.109.197.1","100.0.0.1","6","208"
"106","Dec 31, 1969 19:00:05.235984000 EST","100.0.0.1","212.109.197.1","6","103"
"107","Dec 31, 1969 19:00:05.235984000 EST","100.0.0.1","212.109.197.1","6","103"
"108","Dec 31, 1969 19:00:05.236984000 EST","212.109.197.1","100.0.0.1","6","40"
"109","Dec 31, 1969 19:00:05.236984000 EST","212.109.197.1","100.0.0.1","6","40"
"110","Dec 31, 1969 19:00:05.354760000 EST","100.0.0.1","212.109.197.1","6","40"
"111","Dec 31, 1969 19:00:05.354760000 EST","212.109.197.1","100.0.0.1","6","40"
"112","Dec 31, 1969 19:00:05.354760000 EST","100.0.0.1","212.109.197.1","6","40"
"113","Dec 31, 1969 19:00:05.354760000 EST","212.109.197.1","100.0.0.1","6","40"
"114","Dec 31, 1969 19:00:05.354760000 EST","212.109.197.1","100.0.0.1","6","40"
"115","Dec 31, 1969 19:00:05.354760000 EST","212.109.197.1","100.0.0.1","6","40"
"116","Dec 31, 1969 19:00:05.472536000 EST","100.0.0.1","212.109.197.1","6","40"
