timestamp,source_ip,destination_ip,domain,resource,message
1682911392,102.0.0.67,101.0.0.20,playstation.net,/,
1682911434,102.0.0.67,101.0.0.20,office.net,/,
1682911460,102.0.0.67,101.0.0.20,life360.com,/,
1682911475,102.0.0.67,101.0.0.20,simpli.fi,/,
1682911488,102.0.0.67,101.0.0.20,mparticle.com,/,
1682911508,102.0.0.67,101.0.0.20,hicloud.com,/,
1682911525,102.0.0.67,101.0.0.20,sharepoint.com,/,
1682911563,102.0.0.67,101.0.0.20,ibyteimg.com,/,
1682911584,102.0.0.67,101.0.0.20,azure.com,/,
1682911614,102.0.0.67,101.0.0.20,wsdvs.com,/,
1682911646,102.0.0.67,101.0.0.20,onedrive.com,/,
1682911666,102.0.0.67,101.0.0.20,sharepoint.com,/,
1682911686,102.0.0.67,101.0.0.20,unifi-ai.com,/,
1682911706,102.0.0.67,101.0.0.20,doubleclick.net,/,
1682911723,102.0.0.67,101.0.0.20,byteoversea.com,/,
1682911745,102.0.0.67,101.0.0.20,vivoglobal.com,/,
1682911781,102.0.0.67,101.0.0.20,yandex.net,/,
1682911801,102.0.0.67,101.0.0.20,adnxs-simple.com,/,
1682911816,102.0.0.67,101.0.0.20,deepintent.com,/,
1682911837,102.0.0.67,101.0.0.20,btloader.com,/,
1682911863,102.0.0.67,101.0.0.20,sophos.com,/,
1682911896,102.0.0.67,101.0.0.20,surfshark.com,/,
1682911919,102.0.0.67,101.0.0.20,baidu.com,/,
1682911928,102.0.0.67,101.0.0.20,brave.com,/,
1682911948,102.0.0.67,101.0.0.10,evil.dne,/resource11.html,"No, the only new enemies in master mode are Sky Octorok, Gold Bokoblins, Gold Moblins, Gold Lizalfos, and Gold Lynels."
1682911948,102.0.0.67,101.0.0.10,evil.dne,/resource11.html,"https://howlongtobeat.com/game.php?id=38019

You may even spend over 200 hours, especially if you are trying to get every shrine and/or korok."
