timestamp,source_ip,destination_ip,domain,resource
1679749921,102.0.0.26,101.0.0.10,evil.dne,/resource4.html
1679749926,102.0.0.26,101.0.0.20,spamhaus.org,/
1679749935,102.0.0.26,101.0.0.10,evil.dne,/resource4.html
1679749935,102.0.0.26,101.0.0.20,windows.net,/
1679749938,102.0.0.26,101.0.0.10,evil.dne,/resource4.html
1679749968,102.0.0.26,101.0.0.20,msn.com,/
1679749982,102.0.0.26,101.0.0.10,evil.dne,/resource4.html
1679749983,102.0.0.26,101.0.0.20,ctmail.com,/
1679749984,102.0.0.26,101.0.0.10,evil.dne,/resource4.html
1679749984,102.0.0.26,101.0.0.10,evil.dne,/resource4.html
1679749986,102.0.0.26,101.0.0.10,evil.dne,/resource4.html
1679749986,102.0.0.26,101.0.0.10,evil.dne,/resource4.html
1679749996,102.0.0.26,101.0.0.20,vivint.ai,/
1679750025,102.0.0.26,101.0.0.20,ipredictive.com,/
1679750033,102.0.0.26,101.0.0.20,mmechocaptiveportal.com,/
1679750042,102.0.0.26,101.0.0.20,krxd.net,/
1679750062,102.0.0.26,101.0.0.20,appier.net,/
1679750082,102.0.0.26,101.0.0.20,googleapis.com,/
1679750104,102.0.0.26,101.0.0.20,microsoftonline.com,/
1679750123,102.0.0.26,101.0.0.20,igamecj.com,/
1679750162,102.0.0.26,101.0.0.20,adsrvr.org,/
1679750186,102.0.0.26,101.0.0.20,pinterest.com,/
1679750219,102.0.0.26,101.0.0.20,vivoglobal.com,/
1679750228,102.0.0.26,101.0.0.20,bytetcdn.com,/
1679750255,102.0.0.26,101.0.0.20,webex.com,/
1679750274,102.0.0.26,101.0.0.20,akamaiedge.net,/
1679750308,102.0.0.26,101.0.0.20,firebaseio.com,/
1679750334,102.0.0.26,101.0.0.20,mgid.com,/
1679750350,102.0.0.26,101.0.0.20,tribalfusion.com,/
1679750365,102.0.0.26,101.0.0.20,adgrx.com,/
1679750392,102.0.0.26,101.0.0.20,appsflyer.com,/
1679750426,102.0.0.26,101.0.0.20,imrworldwide.com,/
1679750449,102.0.0.26,101.0.0.20,newrelic.com,/
1679750472,102.0.0.26,101.0.0.20,googleadservices.com,/
1679750502,102.0.0.26,101.0.0.20,live.net,/
1679750505,102.0.0.26,101.0.0.20,adsrvr.org,/
1679750528,102.0.0.26,101.0.0.20,adobe.io,/
1679750559,102.0.0.26,101.0.0.20,amazon-adsystem.com,/
1679750563,102.0.0.26,101.0.0.20,hicloud.com,/
1679750600,102.0.0.26,101.0.0.20,optimizely.com,/
1679750613,102.0.0.26,101.0.0.20,jtvnw.net,/
1679750638,102.0.0.26,101.0.0.20,gvt2.com,/
1679750663,102.0.0.26,101.0.0.20,usertrust.com,/
1679750692,102.0.0.26,101.0.0.20,discord.gg,/
1679750718,102.0.0.26,101.0.0.20,amplitude.com,/
1679750742,102.0.0.26,101.0.0.20,lencr.org,/
1679750762,102.0.0.26,101.0.0.20,moatads.com,/
1679750782,102.0.0.26,101.0.0.20,crwdcntrl.net,/
1679750811,102.0.0.26,101.0.0.20,a-msedge.net,/
1679750846,102.0.0.26,101.0.0.20,avast.com,/
1679750855,102.0.0.26,101.0.0.20,grammarly.io,/
1679750890,102.0.0.26,101.0.0.20,dropboxapi.com,/
1679750900,102.0.0.26,101.0.0.20,bitdefender.com,/
1679750915,102.0.0.26,101.0.0.20,roblox.com,/
1679750940,102.0.0.26,101.0.0.20,bitdefender.com,/
1679750959,102.0.0.26,101.0.0.20,appcenter.ms,/
1679750980,102.0.0.26,101.0.0.20,getpocket.com,/
1679751008,102.0.0.26,101.0.0.20,dbankcloud.cn,/
1679751021,102.0.0.26,101.0.0.20,nvidia.com,/
1679751055,102.0.0.26,101.0.0.20,outbrain.com,/
1679751068,102.0.0.26,101.0.0.20,firebaseio.com,/
1679751094,102.0.0.26,101.0.0.20,opera.com,/
1679751123,102.0.0.26,101.0.0.20,ttoverseaus.net,/
1679751155,102.0.0.26,101.0.0.20,youtube.com,/
1679751162,102.0.0.26,101.0.0.20,office365.com,/
1679751179,102.0.0.26,101.0.0.20,akadns.net,/
1679751201,102.0.0.26,101.0.0.20,sitescout.com,/
1679751217,102.0.0.26,101.0.0.20,fullstory.com,/
1679751244,102.0.0.26,101.0.0.20,krxd.net,/
1679751263,102.0.0.26,101.0.0.20,yimg.com,/
1679751293,102.0.0.26,101.0.0.20,moatads.com,/
1679751311,102.0.0.26,101.0.0.20,yandex.ru,/
1679751329,102.0.0.26,101.0.0.20,miui.com,/
1679751352,102.0.0.26,101.0.0.20,safebrowsing.apple,/
1679751381,102.0.0.26,101.0.0.20,pki.goog,/
1679751411,102.0.0.26,101.0.0.20,icloud.com,/
1679751434,102.0.0.26,101.0.0.20,nest.com,/
1679751467,102.0.0.26,101.0.0.20,rubiconproject.com,/
1679751483,102.0.0.26,101.0.0.20,qualtrics.com,/
1679751510,102.0.0.26,101.0.0.20,linkedin.com,/
1679751527,102.0.0.26,101.0.0.20,cdn77.org,/
1679751555,102.0.0.26,101.0.0.20,typekit.net,/
